# source:topology|BGP|20160101|ripe|rrc00
# source:topology|BGP|20160102|ripe|rrc00
# source:topology|BGP|20160103|ripe|rrc00
# source:topology|BGP|20160104|ripe|rrc00
# source:topology|BGP|20160105|ripe|rrc00
# source:topology|BGP|20160101|ripe|rrc01
# source:topology|BGP|20160102|ripe|rrc01
# source:topology|BGP|20160103|ripe|rrc01
# source:topology|BGP|20160104|ripe|rrc01
# source:topology|BGP|20160105|ripe|rrc01
# source:topology|BGP|20160101|ripe|rrc03
# source:topology|BGP|20160102|ripe|rrc03
# source:topology|BGP|20160103|ripe|rrc03
# source:topology|BGP|20160104|ripe|rrc03
# source:topology|BGP|20160105|ripe|rrc03
# source:topology|BGP|20160101|ripe|rrc04
# source:topology|BGP|20160102|ripe|rrc04
# source:topology|BGP|20160103|ripe|rrc04
# source:topology|BGP|20160104|ripe|rrc04
# source:topology|BGP|20160105|ripe|rrc04
# source:topology|BGP|20160101|ripe|rrc05
# source:topology|BGP|20160102|ripe|rrc05
# source:topology|BGP|20160103|ripe|rrc05
# source:topology|BGP|20160104|ripe|rrc05
# source:topology|BGP|20160105|ripe|rrc05
# source:topology|BGP|20160101|ripe|rrc06
# source:topology|BGP|20160102|ripe|rrc06
# source:topology|BGP|20160103|ripe|rrc06
# source:topology|BGP|20160104|ripe|rrc06
# source:topology|BGP|20160105|ripe|rrc06
# source:topology|BGP|20160101|ripe|rrc07
# source:topology|BGP|20160102|ripe|rrc07
# source:topology|BGP|20160103|ripe|rrc07
# source:topology|BGP|20160104|ripe|rrc07
# source:topology|BGP|20160105|ripe|rrc07
# source:topology|BGP|20160101|ripe|rrc10
# source:topology|BGP|20160102|ripe|rrc10
# source:topology|BGP|20160103|ripe|rrc10
# source:topology|BGP|20160104|ripe|rrc10
# source:topology|BGP|20160105|ripe|rrc10
# source:topology|BGP|20160101|ripe|rrc11
# source:topology|BGP|20160102|ripe|rrc11
# source:topology|BGP|20160103|ripe|rrc11
# source:topology|BGP|20160104|ripe|rrc11
# source:topology|BGP|20160105|ripe|rrc11
# source:topology|BGP|20160101|ripe|rrc12
# source:topology|BGP|20160102|ripe|rrc12
# source:topology|BGP|20160103|ripe|rrc12
# source:topology|BGP|20160104|ripe|rrc12
# source:topology|BGP|20160105|ripe|rrc12
# source:topology|BGP|20160101|ripe|rrc13
# source:topology|BGP|20160102|ripe|rrc13
# source:topology|BGP|20160103|ripe|rrc13
# source:topology|BGP|20160104|ripe|rrc13
# source:topology|BGP|20160105|ripe|rrc13
# source:topology|BGP|20160101|ripe|rrc14
# source:topology|BGP|20160102|ripe|rrc14
# source:topology|BGP|20160103|ripe|rrc14
# source:topology|BGP|20160104|ripe|rrc14
# source:topology|BGP|20160105|ripe|rrc14
# source:topology|BGP|20160101|ripe|rrc15
# source:topology|BGP|20160102|ripe|rrc15
# source:topology|BGP|20160103|ripe|rrc15
# source:topology|BGP|20160104|ripe|rrc15
# source:topology|BGP|20160105|ripe|rrc15
# source:topology|BGP|20160101|routeviews|eqix
# source:topology|BGP|20160102|routeviews|eqix
# source:topology|BGP|20160103|routeviews|eqix
# source:topology|BGP|20160104|routeviews|eqix
# source:topology|BGP|20160105|routeviews|eqix
# source:topology|BGP|20160101|routeviews|isc
# source:topology|BGP|20160102|routeviews|isc
# source:topology|BGP|20160103|routeviews|isc
# source:topology|BGP|20160104|routeviews|isc
# source:topology|BGP|20160105|routeviews|isc
# source:topology|BGP|20160101|routeviews|jinx
# source:topology|BGP|20160102|routeviews|jinx
# source:topology|BGP|20160103|routeviews|jinx
# source:topology|BGP|20160104|routeviews|jinx
# source:topology|BGP|20160105|routeviews|jinx
# source:topology|BGP|20160101|routeviews|kixp
# source:topology|BGP|20160102|routeviews|kixp
# source:topology|BGP|20160103|routeviews|kixp
# source:topology|BGP|20160104|routeviews|kixp
# source:topology|BGP|20160105|routeviews|kixp
# source:topology|BGP|20160101|routeviews|linx
# source:topology|BGP|20160102|routeviews|linx
# source:topology|BGP|20160103|routeviews|linx
# source:topology|BGP|20160104|routeviews|linx
# source:topology|BGP|20160105|routeviews|linx
# source:topology|BGP|20160101|routeviews|routeviews2
# source:topology|BGP|20160102|routeviews|routeviews2
# source:topology|BGP|20160103|routeviews|routeviews2
# source:topology|BGP|20160104|routeviews|routeviews2
# source:topology|BGP|20160105|routeviews|routeviews2
# source:topology|BGP|20160101|routeviews|routeviews3
# source:topology|BGP|20160102|routeviews|routeviews3
# source:topology|BGP|20160103|routeviews|routeviews3
# source:topology|BGP|20160104|routeviews|routeviews3
# source:topology|BGP|20160105|routeviews|routeviews3
# source:topology|BGP|20160101|routeviews|saopaulo
# source:topology|BGP|20160102|routeviews|saopaulo
# source:topology|BGP|20160103|routeviews|saopaulo
# source:topology|BGP|20160104|routeviews|saopaulo
# source:topology|BGP|20160105|routeviews|saopaulo
# source:topology|BGP|20160101|routeviews|sydney
# source:topology|BGP|20160102|routeviews|sydney
# source:topology|BGP|20160103|routeviews|sydney
# source:topology|BGP|20160104|routeviews|sydney
# source:topology|BGP|20160105|routeviews|sydney
# source:topology|BGP|20160101|routeviews|telxatl
# source:topology|BGP|20160102|routeviews|telxatl
# source:topology|BGP|20160103|routeviews|telxatl
# source:topology|BGP|20160104|routeviews|telxatl
# source:topology|BGP|20160105|routeviews|telxatl
# source:topology|BGP|20160101|routeviews|wide
# source:topology|BGP|20160102|routeviews|wide
# source:topology|BGP|20160103|routeviews|wide
# source:topology|BGP|20160104|routeviews|wide
# source:topology|BGP|20160105|routeviews|wide
# c1: 174 209 286 701 1239 1299 2828 2914 3257 3320 3356 5511 6453 6461 6762 7018 12956
# c2: 
# inferred clique: 174 209 286 701 1239 1299 2828 2914 3257 3320 3356 5511 6453 6461 6762 7018 12956
# IXP ASes: 1200 4635 5507 6695 7606 8714 9355 9439 9560 9722 9989 11670 17819 18398 21371 24029 24115 24990 35054 40633 42476 43100 47886 48850 55818
112|31019|0
112|31133|0
112|32614|0
112|34288|0
112|37100|0
112|39792|0
112|39912|0
112|40191|0
112|41811|0
112|42541|0
112|43531|0
112|44953|0
112|47872|0
112|48166|0
112|50300|0
112|50763|0
112|51185|0
112|58511|0
112|200130|0
112|202018|0
132|383|0
137|2596|-1
137|2597|-1
137|3303|0
137|3549|0
137|4589|0
137|5392|0
137|5396|0
137|5580|0
137|6730|0
137|6939|0
137|8220|0
137|8928|0
137|8978|-1
137|12637|0
137|12779|0
137|12835|0
137|14537|0
137|15605|0
137|16004|-1
137|20485|0
137|20912|0
137|24482|0
137|28929|0
137|28941|0
137|29609|-1
137|31638|-1
137|35110|-1
137|41095|0
137|41497|0
137|42165|-1
137|43531|0
137|49605|0
137|49976|-1
137|50112|-1
137|51185|0
137|51708|-1
137|197440|-1
137|199342|-1
137|202032|0
149|1554|0
153|1491|0
154|27067|0
156|47065|-1
160|293|0
160|3549|0
160|11537|0
160|19782|0
166|3549|0
166|61001|-1
173|2511|-1
173|6939|0
173|9002|0
174|3|-1
174|14|-1
174|20|-1
174|26|-1
174|34|-1
174|55|-1
174|72|-1
174|88|-1
174|91|-1
174|98|-1
174|101|-1
174|103|-1
174|111|-1
174|137|-1
174|156|-1
174|160|-1
174|209|0
174|210|-1
174|239|-1
174|251|0
174|286|0
174|545|-1
174|549|-1
174|553|-1
174|557|-1
174|558|-1
174|559|0
174|577|0
174|680|-1
174|701|0
174|702|0
174|714|-1
174|766|-1
174|773|-1
174|803|-1
174|812|-1
174|852|0
174|1239|0
174|1257|-1
174|1273|0
174|1277|-1
174|1280|-1
174|1286|-1
174|1289|-1
174|1299|0
174|1311|-1
174|1351|-1
174|1403|-1
174|1406|-1
174|1408|-1
174|1419|-1
174|1421|-1
174|1422|-1
174|1428|-1
174|1434|-1
174|1435|-1
174|1442|-1
174|1547|-1
174|1613|-1
174|1622|-1
174|1629|-1
174|1636|-1
174|1647|-1
174|1668|-1
174|1680|-1
174|1742|-1
174|1764|-1
174|1782|-1
174|1798|-1
174|1827|-1
174|1828|-1
174|1836|-1
174|1886|-1
174|1955|-1
174|1968|-1
174|1996|-1
174|2033|-1
174|2044|-1
174|2107|-1
174|2108|-1
174|2116|-1
174|2134|-1
174|2149|-1
174|2276|-1
174|2549|-1
174|2552|-1
174|2589|-1
174|2611|-1
174|2614|-1
174|2615|-1
174|2631|-1
174|2637|-1
174|2686|0
174|2730|-1
174|2734|-1
174|2740|-1
174|2828|0
174|2857|-1
174|2860|-1
174|2901|-1
174|2906|-1
174|2914|0
174|3061|-1
174|3213|-1
174|3238|-1
174|3250|-1
174|3252|-1
174|3257|0
174|3261|-1
174|3262|-1
174|3297|-1
174|3302|-1
174|3320|0
174|3324|-1
174|3329|-1
174|3331|-1
174|3347|-1
174|3356|0
174|3401|-1
174|3409|-1
174|3464|-1
174|3479|-1
174|3480|-1
174|3491|0
174|3512|-1
174|3549|0
174|3561|0
174|3599|-1
174|3606|-1
174|3685|-1
174|3705|-1
174|3733|-1
174|3737|-1
174|3741|-1
174|3755|-1
174|3756|-1
174|3770|-1
174|3777|-1
174|3778|-1
174|3782|-1
174|3795|-1
174|3820|-1
174|3837|-1
174|3842|-1
174|3850|-1
174|3855|-1
174|3900|-1
174|3912|-1
174|4134|-1
174|4166|-1
174|4230|-1
174|4232|-1
174|4261|-1
174|4307|-1
174|4354|-1
174|4374|-1
174|4385|-1
174|4436|0
174|4474|-1
174|4538|-1
174|4543|-1
174|4544|0
174|4563|-1
174|4569|-1
174|4581|-1
174|4597|-1
174|4637|0
174|4657|-1
174|4766|-1
174|4775|-1
174|4788|-1
174|4826|-1
174|4877|-1
174|4893|-1
174|4894|-1
174|4897|-1
174|4901|-1
174|4903|-1
174|4905|-1
174|4907|-1
174|4985|-1
174|4989|-1
174|5033|-1
174|5050|-1
174|5054|-1
174|5056|-1
174|5067|-1
174|5069|-1
174|5078|-1
174|5108|-1
174|5116|-1
174|5391|-1
174|5392|0
174|5400|0
174|5436|-1
174|5500|-1
174|5511|0
174|5552|-1
174|5563|-1
174|5564|-1
174|5577|-1
174|5580|0
174|5582|-1
174|5600|-1
174|5645|0
174|5661|-1
174|5662|-1
174|5664|-1
174|5690|-1
174|5702|-1
174|5713|-1
174|5716|-1
174|5718|-1
174|5719|-1
174|5723|-1
174|5738|-1
174|5760|-1
174|5794|-1
174|6057|-1
174|6059|-1
174|6067|-1
174|6074|-1
174|6082|-1
174|6083|-1
174|6118|-1
174|6128|-1
174|6181|-1
174|6189|-1
174|6200|-1
174|6244|-1
174|6248|-1
174|6295|-1
174|6296|-1
174|6300|-1
174|6309|-1
174|6315|-1
174|6325|-1
174|6327|-1
174|6343|-1
174|6364|-1
174|6366|-1
174|6379|-1
174|6404|-1
174|6405|-1
174|6407|-1
174|6434|-1
174|6453|0
174|6461|0
174|6488|-1
174|6493|-1
174|6494|-1
174|6503|-1
174|6507|-1
174|6536|-1
174|6561|-1
174|6620|-1
174|6621|-1
174|6643|-1
174|6648|-1
174|6653|-1
174|6661|-1
174|6666|-1
174|6677|-1
174|6679|-1
174|6697|-1
174|6700|-1
174|6713|-1
174|6718|-1
174|6730|-1
174|6735|-1
174|6738|-1
174|6753|-1
174|6759|-1
174|6762|0
174|6768|-1
174|6772|-1
174|6774|-1
174|6812|-1
174|6834|-1
174|6849|-1
174|6855|-1
174|6866|-1
174|6894|-1
174|6907|-1
174|6911|-1
174|6913|-1
174|6924|-1
174|6936|-1
174|6971|-1
174|7012|-1
174|7013|-1
174|7018|0
174|7020|-1
174|7057|-1
174|7060|-1
174|7065|-1
174|7078|-1
174|7106|-1
174|7131|-1
174|7133|-1
174|7138|-1
174|7143|-1
174|7151|-1
174|7162|-1
174|7170|-1
174|7203|-1
174|7219|-1
174|7221|-1
174|7250|-1
174|7257|-1
174|7268|-1
174|7270|-1
174|7296|-1
174|7297|-1
174|7317|-1
174|7328|-1
174|7332|-1
174|7333|-1
174|7336|-1
174|7341|-1
174|7352|-1
174|7362|-1
174|7363|-1
174|7385|-1
174|7393|-1
174|7415|-1
174|7423|-1
174|7456|-1
174|7459|-1
174|7545|-1
174|7617|-1
174|7642|-1
174|7713|-1
174|7738|-1
174|7754|-1
174|7765|-1
174|7767|-1
174|7806|-1
174|7828|-1
174|7843|0
174|7849|-1
174|7850|-1
174|7862|-1
174|7868|-1
174|7921|-1
174|7922|0
174|7963|-1
174|7985|-1
174|7992|-1
174|8001|-1
174|8002|-1
174|8015|-1
174|8025|-1
174|8029|-1
174|8047|-1
174|8075|-1
174|8097|-1
174|8100|-1
174|8121|-1
174|8122|-1
174|8148|-1
174|8149|-1
174|8175|-1
174|8180|-1
174|8201|-1
174|8224|-1
174|8251|-1
174|8265|-1
174|8266|-1
174|8271|-1
174|8280|-1
174|8282|-1
174|8304|-1
174|8309|-1
174|8311|-1
174|8315|-1
174|8318|-1
174|8359|0
174|8362|-1
174|8368|-1
174|8399|-1
174|8401|-1
174|8403|-1
174|8422|-1
174|8446|-1
174|8452|-1
174|8473|0
174|8476|-1
174|8477|-1
174|8487|-1
174|8495|-1
174|8518|-1
174|8529|-1
174|8530|-1
174|8544|-1
174|8554|-1
174|8558|-1
174|8561|-1
174|8565|-1
174|8591|-1
174|8613|-1
174|8632|-1
174|8641|-1
174|8652|-1
174|8657|-1
174|8681|-1
174|8683|-1
174|8687|-1
174|8689|-1
174|8728|-1
174|8741|-1
174|8758|-1
174|8781|-1
174|8784|-1
174|8787|-1
174|8788|-1
174|8805|-1
174|8821|-1
174|8839|-1
174|8851|-1
174|8856|-1
174|8867|-1
174|8881|-1
174|8893|-1
174|8895|-1
174|8896|-1
174|8902|-1
174|8911|-1
174|8921|-1
174|8922|-1
174|8954|-1
174|8966|0
174|8972|-1
174|8978|-1
174|8990|-1
174|8999|-1
174|9000|-1
174|9009|-1
174|9031|-1
174|9052|-1
174|9063|-1
174|9070|-1
174|9085|-1
174|9092|-1
174|9104|-1
174|9115|-1
174|9136|-1
174|9142|-1
174|9145|-1
174|9150|-1
174|9161|-1
174|9165|-1
174|9168|-1
174|9197|-1
174|9241|-1
174|9299|-1
174|9304|-1
174|9329|-1
174|9498|-1
174|9500|-1
174|9583|-1
174|9924|-1
174|10026|-1
174|10242|-1
174|10264|-1
174|10297|-1
174|10326|-1
174|10396|-1
174|10400|-1
174|10421|-1
174|10439|-1
174|10448|-1
174|10464|-1
174|10466|-1
174|10475|-1
174|10547|-1
174|10561|-1
174|10564|-1
174|10566|-1
174|10578|-1
174|10607|-1
174|10655|-1
174|10666|-1
174|10668|-1
174|10692|-1
174|10708|-1
174|10732|-1
174|10733|-1
174|10790|-1
174|10813|-1
174|10823|-1
174|10835|-1
174|10849|-1
174|10886|-1
174|10893|-1
174|10910|-1
174|10912|-1
174|10913|-1
174|10929|-1
174|10932|-1
174|10970|-1
174|10996|-1
174|11005|-1
174|11006|-1
174|11010|-1
174|11036|-1
174|11039|-1
174|11043|-1
174|11045|-1
174|11054|-1
174|11057|-1
174|11061|-1
174|11068|-1
174|11071|-1
174|11077|-1
174|11092|-1
174|11096|-1
174|11116|-1
174|11117|-1
174|11130|-1
174|11142|-1
174|11160|-1
174|11168|-1
174|11172|-1
174|11183|-1
174|11191|-1
174|11218|-1
174|11221|-1
174|11232|-1
174|11233|-1
174|11240|-1
174|11251|-1
174|11259|-1
174|11260|-1
174|11262|-1
174|11264|-1
174|11272|-1
174|11279|-1
174|11282|-1
174|11290|-1
174|11331|-1
174|11333|-1
174|11342|-1
174|11352|-1
174|11358|-1
174|11365|-1
174|11370|-1
174|11377|-1
174|11382|-1
174|11383|-1
174|11385|-1
174|11389|-1
174|11395|-1
174|11396|-1
174|11403|-1
174|11404|-1
174|11428|-1
174|11430|-1
174|11452|-1
174|11482|-1
174|11487|-1
174|11488|-1
174|11504|-1
174|11522|-1
174|11550|-1
174|11586|-1
174|11590|-1
174|11594|-1
174|11597|-1
174|11636|-1
174|11647|-1
174|11650|-1
174|11667|-1
174|11691|-1
174|11699|-1
174|11700|-1
174|11713|-1
